id,created_at,text,rt_count,fav_count,english
732410393914572801,2016-05-17 03:20:20+00:00,Great to be at Swagman Motorhomes with @BertVanManen - small businesses are driving the transition of our economy https://t.co/CMWDsUz6pz,3,17,Great to be at Swagman Motorhomes with @BertVanManen - small businesses are driving the transition of our economy https://t.co/CMWDsUz6pz 
732040432192917504,2016-05-16 02:50:14+00:00,Great to be in Townsville with @EwenJonesMP promoting the Coalition's tax cuts for North Qld's small businesses. https://t.co/Wt39cNsXps,5,20,Great to be in Townsville with @EwenJonesMP promoting the Coalition's tax cuts for North Qld's small businesses. https://t.co/Wt39cNsXps 
730996765332099074,2016-05-13 05:43:04+00:00,Speaking with Prof Patrick McGorry AO on the Coalition's new Youth Jobs PaTH (Prepare-Trial-Hire) Programme https://t.co/q4X9oEfrLC,9,20,Speaking with Prof Patrick McGorry AO on the Coalition's new Youth Jobs PaTH (Prepare-Trial-Hire) Programme https://t.co/q4X9oEfrLC 
730937626350346240,2016-05-13 01:48:04+00:00,#justsaying https://t.co/Ew6EPYFh6X,25,44,#justsaying https://t.co/ew6epyfh6x 
730599316465672194,2016-05-12 03:23:45+00:00,It was great to chat with Melba College students today with @MichaelSukkarMP https://t.co/nleYPrePns,11,10,It was great to chat with Melba College students today with @MichaelSukkarMP https://t.co/nleYPrePns 
730597603713245185,2016-05-12 03:16:57+00:00,Great to be at APT Advanced Manufacturing in Berwick today with @KellyODwyer and MP for La Trobe @JasonWood_MP https://t.co/uec4Gr7cCh,1,13,Great to be at APT Advanced Manufacturing in Berwick today with @KellyODwyer and MP for La Trobe @JasonWood_MP https://t.co/uec4Gr7cCh 
730224292915351552,2016-05-11 02:33:32+00:00,"Less than 10,000 Tasmanians are adversely impacted by super changes. More than 80,000 Tasmanians benefit from Low Income Super Tax Offset.",6,11,"Less than 10,000 Tasmanians are adversely impacted by super changes. More than 80,000 Tasmanians benefit from Low Income Super Tax Offset. "
730210726162243584,2016-05-11 01:39:38+00:00,Talking about our plan for jobs &amp; growth in Launceston this morning at Australian Honey Products with @andrewnikolic https://t.co/31IHmfLAjo,4,11,Talking about our plan for jobs &amp; growth in Launceston this morning at Australian Honey Products with @andrewnikolic https://t.co/31IHmfLAjo 
730204639518302208,2016-05-11 01:15:27+00:00,Chris Bowen yesterday confirmed that Labor has no economic plan for our nation #auspol https://t.co/XTNSvb02Uv,6,11,Chris Bowen yesterday confirmed that Labor has no economic plan for our nation #auspol https://t.co/XTNSvb02Uv 
730195493507059716,2016-05-11 00:39:06+00:00,In Launceston with @andrewnikolic visiting Australian Honey Products - winner of the world's best honey! https://t.co/wMAjvJRmbr,6,18,In Launceston with @andrewnikolic visiting Australian Honey Products - winner of the world's best honey! https://t.co/wMAjvJRmbr 
729947195860877313,2016-05-10 08:12:27+00:00,"In Burnie with @brettwhiteleymp to discuss our plans to help 120,000 young people get into work across Australia. https://t.co/MGEC4Msm6b",8,17,"In Burnie with @brettwhiteleymp to discuss our plans to help 120,000 young people get into work across Australia. https://t.co/MGEC4Msm6b "
729629610141360128,2016-05-09 11:10:29+00:00,"Promoting jobs and growth today at Tyres &amp; More in Blackwood, SA with Liberal Candidate for Boothby @NicolleFlint https://t.co/UNtnis9WvY",6,13,"Promoting jobs and growth today at Tyres &amp; More in Blackwood, SA with Liberal Candidate for Boothby @NicolleFlint https://t.co/UNtnis9WvY "
729557832878596099,2016-05-09 06:25:16+00:00,"If we back our businesses in, they will grow and invest. This will mean more jobs in Adelaide and across Australia. https://t.co/DadXAlCrOU",11,27,"If we back our businesses in, they will grow and invest. This will mean more jobs in Adelaide and across Australia. https://t.co/DadXAlCrOU "
729502352445603840,2016-05-09 02:44:48+00:00,In SA today with Matt Williams MP at Precise Machining &amp; Manufacturing #auspol https://t.co/CUYEmftePw,2,15,In SA today with Matt Williams MP at Precise Machining &amp; Manufacturing #auspol https://t.co/CUYEmftePw 
728832262402236416,2016-05-07 06:22:07+00:00,Terrific to be at @Zokoko today with @FionaScottMP discussing how #Budget2016 is backing small business #auspol https://t.co/ZOgZmFPqPX,9,19,Terrific to be at @Zokoko today with @FionaScottMP discussing how #Budget2016 is backing small business #auspol https://t.co/ZOgZmFPqPX 
728425946831687680,2016-05-06 03:27:33+00:00,Transcript: Doorstop with @LukeHowarthMP #Budget2016 #auspol https://t.co/rWwD7d0pbB https://t.co/sJWFLUhpMe,0,5,Transcript: Doorstop with @LukeHowarthMP #Budget2016 #auspol https://t.co/rWwD7d0pbB https://t.co/sJWFLUhpMe 
728371202561974272,2016-05-05 23:50:01+00:00,"100,000 businesses employing 2.2 million people have turnover between $2m &amp; $10m. Bill Shorten says they shouldn't get a tax cut on July 1.",50,69,"100,000 businesses employing 2.2 million people have turnover between $2m &amp; $10m. Bill Shorten says they shouldn't get a tax cut on July 1. "
728105531571765248,2016-05-05 06:14:20+00:00,I am pleased to announce the appointment of Dr Philip Lowe as the Governor of the Reserve Bank of Australia commencing 18 September 2016.,34,24,I am pleased to announce the appointment of Dr Philip Lowe as the Governor of the Reserve Bank of Australia commencing 18 September 2016. 
728035013736865794,2016-05-05 01:34:08+00:00,Behind the scenes of #Budget2016 https://t.co/lbnuLtsIkA,1,4,Behind the scenes of #Budget2016 https://t.co/lbnuLtsIkA 
727997421280628736,2016-05-04 23:04:45+00:00,#UpUpCronulla  https://t.co/XkNbHHO6zr,0,3,#Upupcronulla https://t.co/xknbhho6zr 
727757253437198336,2016-05-04 07:10:24+00:00,Transcript: Interview with @JonesyandAmanda #Budget2016 #auspol https://t.co/KNd7Q4GaIO,1,7,Transcript: Interview with @JonesyandAmanda #Budget2016 #auspol https://t.co/KNd7Q4GaIO 
727756763945156608,2016-05-04 07:08:28+00:00,Transcript: Interview with @fitzyandwippa on @nova969 #Budget2016 #auspol https://t.co/lkIgc9TGVi,3,2,Transcript: Interview with @fitzyandwippa on @nova969 #Budget2016 #auspol https://t.co/lkIgc9TGVi 
727755681747570688,2016-05-04 07:04:10+00:00,Transcript: Interview with @David_Speers on @SkyNewsAust #Budget2016 #auspol https://t.co/Lg9nvIngOa https://t.co/En8awg3pO6,1,3,Transcript: Interview with @David_Speers on @SkyNewsAust #Budget2016 #auspol https://t.co/Lg9nvIngOa https://t.co/En8awg3pO6 
727754977616265216,2016-05-04 07:01:22+00:00,Transcript: Interview with @3AWNeilMitchell #Budget2016 #auspol https://t.co/Mrq0WnoitM,0,0,Transcript: Interview with @3AWNeilMitchell #Budget2016 #auspol https://t.co/Mrq0WnoitM 
727754564544413697,2016-05-04 06:59:43+00:00,Transcript: Interview with Ray Hadley on @2GB873 #Budget2016 #auspol https://t.co/tr9ngBNpBF,2,1,Transcript: Interview with Ray Hadley on @2GB873 #Budget2016 #auspol https://t.co/tr9ngBNpBF 
727655654131793922,2016-05-04 00:26:41+00:00,Transcript: Interview with @louiseyaxley #Budget2016 #auspol https://t.co/4sKmrQi9pf,0,2,Transcript: Interview with @louiseyaxley #Budget2016 #auspol https://t.co/4sKmrQi9pf 
727654754835259392,2016-05-04 00:23:07+00:00,Transcript: Interview with @Riley7News #Budget2016 #auspol https://t.co/HG7Y3L0Bx0,2,2,Transcript: Interview with @Riley7News #Budget2016 #auspol https://t.co/HG7Y3L0Bx0 
727654136913661953,2016-05-04 00:20:40+00:00,Transcript: Interview with @Ross_Greenwood at @2GB873 #Budget2016 #auspol  https://t.co/VAYIKMsbnF,3,4,Transcript: Interview with @Ross_Greenwood at @2GB873 #Budget2016 #auspol  https://t.co/VAYIKMsbnF 
727653871208701952,2016-05-04 00:19:36+00:00,Transcript: Interview with @CathMcGrath from @SBSNews #Budget2016 #auspol https://t.co/K2mwqbocig,0,1,Transcript: Interview with @CathMcGrath from @SBSNews #Budget2016 #auspol https://t.co/K2mwqbocig 
727651631886569472,2016-05-04 00:10:42+00:00,Transcript: Interview with @hughriminton from #TenNews https://t.co/xmyhvPBhBU #Budget2016 #auspol,1,0,Transcript: Interview with @hughriminton from #TenNews https://t.co/xmyhvPBhBU #Budget2016 #auspol 
727640638326345728,2016-05-03 23:27:01+00:00,This morning I spoke to @m_brisso on @amworldtodaypm about #Budget2016 https://t.co/m7dO6VfhG6,4,2,This morning I spoke to @m_brisso on @amworldtodaypm about #Budget2016 https://t.co/m7dO6VfhG6 
727490295558868992,2016-05-03 13:29:37+00:00,Media Release: Creating a PaTH to Real Jobs for Young People #Budget2016 #auspol  https://t.co/xxoeTlVCxn,9,15,Media Release: Creating a PaTH to Real Jobs for Young People #Budget2016 #auspol  https://t.co/xxoeTlVCxn 
727490011436716033,2016-05-03 13:28:29+00:00,Media Release: Embracing our FinTech Future #Budget2016 #auspol  https://t.co/SDiHZQ9755,1,5,Media Release: Embracing our FinTech Future #Budget2016 #auspol  https://t.co/SDiHZQ9755 
727489736491720704,2016-05-03 13:27:23+00:00,Media Release with @KellyODwyer: A New Tax Avoidance Taskforce #Budget2016 #auspol  https://t.co/ETIjwP3gGi,4,5,Media Release with @KellyODwyer: A New Tax Avoidance Taskforce #Budget2016 #auspol  https://t.co/ETIjwP3gGi 
727489538663157760,2016-05-03 13:26:36+00:00,Media Release: A Tax Plan for Australia’s Future #Budget2016 #auspol https://t.co/UQjJ0Y2zoV,6,4,Media Release: A Tax Plan for Australia’s Future #Budget2016 #auspol https://t.co/UQjJ0Y2zoV 
727489288653295616,2016-05-03 13:25:37+00:00,Media Release with @KellyODwyer: A More Sustainable Superannuation System #Budget2016 #auspol  https://t.co/OHWBN4l7E7,5,13,Media Release with @KellyODwyer: A More Sustainable Superannuation System #Budget2016 #auspol  https://t.co/OHWBN4l7E7 
727488976609636352,2016-05-03 13:24:22+00:00,Media Release: The 2016 Budget – a National Plan for Jobs and Growth #Budget2016 #auspol  https://t.co/gnaMBSnS6V,6,13,Media Release: The 2016 Budget – a National Plan for Jobs and Growth #Budget2016 #auspol  https://t.co/gnaMBSnS6V 
727308696875753472,2016-05-03 01:28:00+00:00,Transcript: Doorstop at Parliament House #Budget2016 #auspol    https://t.co/KvvHkIblvO https://t.co/2CgevxSTCI,14,26,Transcript: Doorstop at Parliament House #Budget2016 #auspol    https://t.co/KvvHkIblvO https://t.co/2CgevxSTCI 
726549178986307589,2016-04-30 23:09:57+00:00,About to speak with @LaurieOakes on @TheTodayShow about #Budget2016 #auspol,5,8,About to speak with @LaurieOakes on @TheTodayShow about #Budget2016 #auspol 
725945309117870080,2016-04-29 07:10:23+00:00,Media Release: Preliminary decision of foreign investment application for purchase of S. Kidman &amp; Co Limited  https://t.co/5XpqZJfuD4,9,12,Media Release: Preliminary decision of foreign investment application for purchase of S. Kidman &amp; Co Limited  https://t.co/5XpqZJfuD4 
725940545315438592,2016-04-29 06:51:27+00:00,My preliminary view on proposal for acquisition of S.Kidman &amp; Co is that it is contrary to Aust national interest https://t.co/fKYeYeltCc,14,45,My preliminary view on proposal for acquisition of S.Kidman &amp; Co is that it is contrary to Aust national interest https://t.co/fKYeYeltCc 
725522849545383939,2016-04-28 03:11:41+00:00,The Turnbull Govt is focused on not increasing the tax burden on the Australian economy #Budget2016 #auspol https://t.co/V3oQoZiDsI,23,52,The Turnbull Govt is focused on not increasing the tax burden on the Australian economy #Budget2016 #auspol https://t.co/V3oQoZiDsI 
725240249081683968,2016-04-27 08:28:44+00:00,#Budget2016 will ensure our superannuation system provides greater choice &amp; flexibility for hard working Australians https://t.co/2Q94OY2evk,25,26,#Budget2016 will ensure our superannuation system provides greater choice &amp; flexibility for hard working Australians https://t.co/2Q94OY2evk 
725188021138677760,2016-04-27 05:01:12+00:00,I welcome @PoliceAssocNSW support for Govt's announcement on super arrangements for @nswpolice https://t.co/qej8xqMgad,10,7,I welcome @PoliceAssocNSW support for Govt's announcement on super arrangements for @nswpolice https://t.co/qej8xqMgad 
725160157676736512,2016-04-27 03:10:29+00:00,Earlier w/ @RussellMatheson &amp; Peter Hendy to announce Govt's commitment to help @nswpolice save for their retirement https://t.co/OrtUqdHTsw,4,10,Earlier w/ @RussellMatheson &amp; Peter Hendy to announce Govt's commitment to help @nswpolice save for their retirement https://t.co/OrtUqdHTsw 
725107692197560321,2016-04-26 23:42:00+00:00,Turnbull Govt is proud to give @nswpolice officers every opportunity to save for their retirement https://t.co/B2vLicXakj,2,4,Turnbull Govt is proud to give @nswpolice officers every opportunity to save for their retirement https://t.co/B2vLicXakj 
724876415175262208,2016-04-26 08:22:59+00:00,"One week till #Budget2016, which will support our national economic plan for jobs and growth #auspol https://t.co/oDlgHpDBei",22,32,"One week till #Budget2016, which will support our national economic plan for jobs and growth #auspol https://t.co/oDlgHpDBei "
724805185998974977,2016-04-26 03:39:57+00:00,Transcript: @RNBreakfast with @GeraldineDoogue #auspol https://t.co/DVNqwJVwFY,1,0,Transcript: @RNBreakfast with @GeraldineDoogue #auspol https://t.co/DVNqwJVwFY 
724797748411658240,2016-04-26 03:10:23+00:00,Transcript: Doorstop at @Treasury_AU #auspol                https://t.co/bq8Qu3xMh5 https://t.co/Kl0C68DXpH,3,2,Transcript: Doorstop at @Treasury_AU #auspol                https://t.co/bq8Qu3xMh5 https://t.co/Kl0C68DXpH 
724379837196947456,2016-04-24 23:29:46+00:00,Earlier it was my honour to speak at the Anzac Day Dawn Service at Miranda. #AnzacDay2016 https://t.co/xwUlpo59G0 https://t.co/vkPrJsbJLT,2,21,Earlier it was my honour to speak at the Anzac Day Dawn Service at Miranda. #AnzacDay2016 https://t.co/xwUlpo59G0 https://t.co/vkPrJsbJLT 
724076441743187969,2016-04-24 03:24:11+00:00,Today the Govt announced we'll reject Labor's reckless housing and capital gains tax proposals #auspol https://t.co/hjknTNRwU4,30,47,Today the Govt announced we'll reject Labor's reckless housing and capital gains tax proposals #auspol https://t.co/hjknTNRwU4 
724075610935455745,2016-04-24 03:20:52+00:00,In Penshurst with @TurnbullMalcolm @DavidColemanMP backing families like the Mignaccas against 'Labor's' housing tax https://t.co/xYXVOwa9T7,21,60,In Penshurst with @TurnbullMalcolm @DavidColemanMP backing families like the Mignaccas against 'Labor's' housing tax https://t.co/xYXVOwa9T7 
