id,created_at,text,rt_count,fav_count
1441781749797715971,2021-09-25 15:08:50+00:00,📺26日(日)のテレビ出演 日曜朝7:30〜日曜報道 THE PRIME @THEPRIME_CX 「総裁選4候補が橋下と生討論」に出演します。総裁選最後のテレビ討論、頑張ります！ https://t.co/wGY0esc4ur  🗳️岸田文雄へ一票を🗳️ 投票がお済みでない党員・党友の皆さま、ぜひ岸田文雄と書いて、日曜に投函をお願いします！ https://t.co/bgZUM9MAjE,100,533
1441778904574820356,2021-09-25 14:57:32+00:00,おっしゃる通り初心を忘れず、自民党の改革を進めてまいります。 野党時代、谷垣総裁のもと国対委員長として仕事をさせていただきました。谷垣総裁は「なまごえプロジェクト」などを通じ、国民の生の声を丁寧にすくい上げました。私も同じ思いで、丁寧で寛容な政治を実現して参ります。 #チーム岸田 https://t.co/yjtZkHLscI https://t.co/DaNApdXYxe,147,731
1441769300247781376,2021-09-25 14:19:22+00:00,子ども達の状況をいち早く把握して適切な対応ができるよう、親子サポートデータベースの構築や、子ども達の居場所確保のため、子どもステーションの新設に取り組みます。何より、格差に正面から向き合い、皆さんの所得を上げていくことに力を注ぎます。 https://t.co/hUTKU4OFvn,127,730
1441758641355309057,2021-09-25 13:37:01+00:00,日本ウイグル協会の皆さまと会談しました。 この問題は自由、民主主義、人権、法の支配の価値観を守る重大な事案です。私は「人権問題担当総理補佐官」を設置するという具体策を掲げ、日本にとっても世界にとっても大切なこの価値観を守っていくことについて、強い気持ちで対処していく覚悟です。 https://t.co/4l2tFHv3cR,317,1294
1441719139127549952,2021-09-25 11:00:03+00:00,NPO法人ラーニングフォーオール @LFA_PR の学習支援の様子を視察し、意見交換させていただきました。貧困の連鎖を解決するために、子ども達の状況をいち早く把握して適切な対応ができるよう、親子サポートデータベースの構築や、子ども達の居場所確保のため、子どもステーションの新設に取り組みます。 https://t.co/KOEbSwqMdP,152,735
1441646302127804416,2021-09-25 06:10:37+00:00,ありがとうございます。自分からアピールするのは苦手なのですが、政治のことを知っていただくためには重要だと認識しております。 オバマ大統領広島訪問や、日韓合意、また消費者庁の新設のための大臣を務めたり、政調会長時代には部会強化など政調改革にも力を入れました。 https://t.co/qEgg4PwLSV https://t.co/NqYoZDUFWr https://t.co/AoI3EETt8c,214,1025
1441569740405698560,2021-09-25 01:06:23+00:00,#自民党総裁選 政策討論会３回目は「防災・減災、国土強靱化、観光振興、農林水産」がテーマです。こちらの質問受付は終了していますが、討論会を見てもっと聞きたいことがあれば、ぜひ #岸田BOX へお寄せください。  🗓️9月25日(土)18：00〜19：30 https://t.co/qMFYwv5QbA,131,562
1441413400081285126,2021-09-24 14:45:09+00:00,政策討論会第２回は「外交、安全保障、環境、エネルギー」に関して、さまざまなご質問をいただきました。ありがとうございました。お一人おひとりから、想いの詰まった質問をいただき、私の回答も思わず熱を帯びてしまいました。明日も対話を通じて、私の政策をお伝えしていきたいと思います。 https://t.co/5ayda3ScNy https://t.co/0kM7CcIndR,99,588
1441374500168159240,2021-09-24 12:10:34+00:00,この後、22時から生出演します。総裁選のテレビ出演も、残すところあと僅かとなりました。今回は外交・防衛・年金・経済などのテーマについて、私の政策を丁寧にお伝えしていきます。ぜひご覧ください。  🗓️9月24日(金) 22:00〜 📺BS日テレ『深層NEWS』 https://t.co/64zPsSzq3d,104,545
1441352910575595528,2021-09-24 10:44:47+00:00,❤️‍🔥岸田文雄を新しい自民党総裁へ❤️‍🔥 #自民党総裁選 投票がお済みでない党員・党友の皆さま、ぜひこの週末、投票用紙に【岸田文雄】と書いて投函してください。よろしくお願いします！ #チーム岸田 の皆さま、いつもありがとうございます。力を合わせて必ず勝ち抜きましょう！ https://t.co/DRWae1LiPc https://t.co/6GyKJqZES3,277,1176
1441323771210702848,2021-09-24 08:49:00+00:00,拉致問題については、特定失踪者を含め全員帰国の実現に向けて努力してまいります。これまでの対話と圧力の姿勢だけでは不十分であり、同様の拉致被害にあった国々と足並みを揃え、進展がなければ、援助や制裁解除をしないという国際社会の団結した姿勢を、日本がリードして作っていく必要があります。 https://t.co/SJxhh9M3PW,210,885
